3.795417177822152984e-03,3.310892561911323202e-03,3.465752994767185187e-03,2.503787823654590652e-03,2.513475588343929822e-03,4.675620580313958469e-03,2.258279074444457732e-03,2.803711615140765979e-03,2.807311636138319806e-03,2.064764279984296347e-03,2.871916678202169303e-03,3.305230882063269794e-03,3.688403956319002541e-03,2.471732671217495569e-03,2.625338004627779560e-03,3.679902122899742986e-03,2.427006228463008276e-03,2.180680866321165791e-03,2.526550016195490064e-03,3.495406665175895215e-03
1.905481130202424465e-03,2.002352042999569395e-03,1.549477642027978150e-03,1.462807351657936057e-03,1.247258241309732183e-03,1.587744309170098685e-03,1.130012045660080434e-03,1.405748577996008544e-03,1.630821230760768964e-03,1.101895487521038601e-03,1.278831642569004104e-03,1.807724447522796951e-03,1.561326137284443612e-03,1.125973101465600409e-03,1.689218991908049113e-03,1.847976408716378105e-03,1.579378827033147466e-03,1.471277512674589632e-03,1.404735111990599791e-03,1.718510570319679636e-03
1.382816238604335545e-03,1.379742246012122340e-03,1.223489636830592513e-03,1.168749541406801729e-03,9.362637743380712065e-04,1.371626273390972326e-03,9.150288506924610489e-04,1.041242254010412262e-03,1.214813047056442861e-03,8.139147427187928266e-04,9.200558693416114198e-04,1.125284992539015436e-03,1.174182465435871445e-03,8.672247410393860937e-04,1.093227662086439711e-03,1.373993213234435320e-03,9.084170548447997222e-04,7.830976498858128760e-04,1.042403309005504684e-03,1.298024866926933505e-03
1.103551612721694920e-03,9.837178251305394704e-04,8.883613626189299471e-04,9.776847092667318665e-04,7.009479093085515741e-04,9.989046865179801622e-04,7.967446050721807820e-04,7.612756437904452753e-04,1.085237473079520183e-03,7.283453619794443912e-04,7.504637635015651807e-04,8.096451786994379556e-04,9.007503688864465291e-04,6.927250310701368527e-04,8.254717180230139147e-04,1.052105478597267730e-03,7.740005344825898626e-04,7.283818548693417154e-04,8.371469995220046437e-04,1.113802270017980522e-03
